trial,common,reward_1_1,reward_1_2,reward_2_1,reward_2_2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow,Subject,Condition
74,0,0.369521903,0.489030181,0.656425525,0.292133827,2,1,0.783496645,1,2,2,1,1.149548938,1,0,0,2,story
75,0,0.38120518,0.503719875,0.619855059,0.276599658,1,2,0.841745339,1,2,2,1,1.031135863,1,0,0,2,story
76,1,0.427915528,0.493315246,0.62981058,0.255259826,2,1,0.597929961,1,1,2,1,0.824178699,1,1,0,2,story
77,1,0.437628008,0.51229584,0.661836243,0.260405457,2,1,0.599370117,1,1,2,1,0.882157081,1,0,0,2,story
78,0,0.437803371,0.521006242,0.663558096,0.262591081,2,1,0.516641192,1,2,2,1,0.894130953,2,0,0,2,story
79,1,0.445639708,0.553405534,0.692346573,0.270739019,2,1,0.583118872,1,1,1,2,0.909784619,1,1,0,2,story
80,1,0.462696905,0.570880498,0.665730618,0.26823317,2,1,0.614854725,1,1,2,1,0.774657424,1,0,0,2,story
81,1,0.453548548,0.586701408,0.697868599,0.256746646,2,1,0.495445686,1,1,1,2,0.685934332,1,1,0,2,story
82,1,0.44932862,0.593442532,0.702265741,0.282851618,1,2,0.755655149,1,1,2,1,1.726013081,1,1,0,2,story
83,1,0.413817691,0.592308014,0.705444341,0.26510093,1,2,0.533448429,1,1,1,2,0.604238137,1,0,0,2,story
84,1,0.437102316,0.591980249,0.737881237,0.255991287,1,2,0.476423219,1,1,1,2,0.634761656,1,0,0,2,story
85,1,0.468722742,0.58704664,0.713005229,0.271514488,1,2,0.552165627,1,1,2,1,0.512660349,1,1,0,2,story
86,0,0.453889195,0.599945566,0.685011742,0.256627258,1,2,0.723985593,1,2,2,1,1.341136912,1,1,0,2,story
87,1,0.420577997,0.548303244,0.72779785,0.277973896,1,2,0.464585558,1,1,2,1,0.728983496,1,0,0,2,story
88,1,0.463053305,0.525313477,0.681686354,0.279003254,1,2,0.716315914,1,1,1,2,0.539274444,1,0,0,2,story
89,1,0.457634813,0.536220465,0.674015071,0.264442142,2,1,0.636532694,1,1,1,2,0.707211505,1,0,0,2,story
90,1,0.449948113,0.522252155,0.635282138,0.259450395,1,2,0.58770754,2,2,2,1,0.752979455,1,0,0,2,story
91,0,0.462150923,0.512892387,0.640381875,0.26336502,2,1,0.718313569,2,1,2,1,1.092815737,1,1,0,2,story
92,1,0.461504451,0.510637341,0.663055874,0.28481266,1,2,0.786033115,2,2,2,1,0.592482443,1,1,0,2,story
93,0,0.5075436,0.463177435,0.686492918,0.330248804,1,2,0.689523118,2,1,1,2,0.827071365,1,1,0,2,story
94,1,0.502536863,0.450085191,0.638029645,0.293944427,2,1,0.717292291,2,2,2,1,0.701745604,1,1,0,2,story
95,1,0.506477228,0.485562358,0.633212116,0.336748515,2,1,0.77694317,2,2,2,1,1.036071989,1,1,0,2,story
96,0,0.517150572,0.443112367,0.641119369,0.330781809,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2,story
97,0,0.506840754,0.39695466,0.675874757,0.319839718,1,2,0.594083821,2,1,2,1,1.032193303,1,0,0,2,story
98,1,0.491347862,0.409664179,0.658883923,0.320313291,2,1,0.67088397,2,2,2,1,0.602134709,1,0,0,2,story
99,1,0.503280424,0.357854432,0.65634571,0.337650708,1,2,0.570384692,2,2,1,2,0.89958721,1,1,0,2,story
100,1,0.491507797,0.372326216,0.662276874,0.319506279,2,1,0.650259825,2,2,1,2,0.644479615,1,0,0,2,story
101,0,0.513727991,0.379852994,0.656851819,0.365762948,2,1,0.568433446,1,2,2,1,0.982532202,1,1,0,2,story
102,1,0.542841389,0.387795555,0.634752632,0.359149742,1,2,0.70345125,2,2,1,2,0.523129877,1,1,0,2,story
103,1,0.539848575,0.407606751,0.629716857,0.334236228,1,2,0.678690462,2,2,2,1,0.715146071,1,1,0,2,story
104,0,0.559917675,0.424418159,0.585802295,0.30702754,2,1,0.821298087,2,1,2,1,1.105357655,2,1,0,2,story
105,1,0.550990306,0.404292343,0.575128274,0.309670678,1,2,0.578782736,2,2,1,2,0.777040205,1,1,0,2,story
106,1,0.572856205,0.399124394,0.58626814,0.290625245,2,1,0.577427561,2,2,1,2,0.709799807,1,1,0,2,story
107,0,0.56140218,0.398491881,0.605605795,0.299475082,2,1,0.703476865,2,1,2,1,0.767396076,2,1,0,2,story
108,0,0.56576423,0.384892831,0.614432723,0.274693739,1,2,0.675796892,2,1,1,2,0.910790226,2,0,0,2,story
109,1,0.575920852,0.384357662,0.631064849,0.254227501,2,1,0.6608737,2,2,1,2,0.527090229,1,1,0,2,story
110,0,0.60673622,0.405276518,0.641039353,0.264758564,1,2,0.742196823,2,1,1,2,0.695259632,2,0,0,2,story
111,0,0.615793788,0.412754578,0.646164622,0.287996795,2,1,0.689904327,2,1,1,2,0.896364866,2,1,0,2,story
112,1,0.581443901,0.404927329,0.657894828,0.294581623,2,1,0.592977261,2,2,1,2,0.549564669,1,1,0,2,story
113,0,0.598343796,0.373079842,0.636727602,0.318446879,1,2,0.733377491,2,1,2,1,0.73065539,2,1,0,2,story
114,1,0.598784321,0.375956792,0.615113701,0.327863682,2,1,0.543927902,2,2,1,2,0.584161244,1,0,0,2,story
115,1,0.548044126,0.384612553,0.589007707,0.321767161,2,1,0.699499637,1,1,1,2,0.529546841,2,0,0,2,story
116,1,0.510509488,0.390597781,0.617637143,0.3206237,2,1,0.586983696,2,2,1,2,0.724397841,2,0,0,2,story
117,0,0.538842156,0.392482604,0.614167868,0.311809759,1,2,0.569596057,2,1,2,1,0.718653794,2,1,0,2,story
118,1,0.562921272,0.408060265,0.580700115,0.276345781,1,2,1.018888667,2,2,1,2,0.990096107,1,1,0,2,story
119,0,0.577286185,0.423752516,0.574084621,0.257922792,2,1,0.670001917,2,1,2,1,0.724305025,2,1,0,2,story
120,1,0.511358845,0.422784678,0.57181756,0.273116353,1,2,0.566870641,2,2,2,1,0.81431609,1,0,0,2,story
121,1,0.562135289,0.421358934,0.578960562,0.312018025,1,2,0.483465787,2,2,2,1,0.866249376,1,1,0,2,story
122,0,0.544730981,0.414208196,0.561027674,0.30673797,2,1,0.583054684,2,1,2,1,0.689296503,2,1,0,2,story
123,1,0.498159873,0.389101493,0.566257682,0.303179342,1,2,0.827684614,2,2,1,2,0.657175825,1,1,0,2,story
124,1,0.495842674,0.376327936,0.55717536,0.303773554,2,1,0.57372396,2,2,2,1,0.8147199,2,0,0,2,story
125,0,0.483367651,0.36324469,0.549315366,0.304164777,2,1,0.467521318,2,1,1,2,0.930368383,2,0,0,2,story
126,1,0.517795907,0.389616108,0.5591457,0.305702642,2,1,0.602052741,2,2,1,2,0.76785865,1,0,0,2,story
127,1,0.524157322,0.397331811,0.571719781,0.319979181,1,2,0.568686279,2,2,1,2,0.805017912,1,1,0,2,story
128,1,0.465340894,0.406040166,0.555125107,0.310735515,2,1,0.693455143,2,2,1,2,0.698124875,1,1,0,2,story
129,1,0.477617015,0.411180066,0.543772155,0.294901364,1,2,0.742526199,2,2,2,1,0.690915359,1,0,0,2,story
130,0,0.50438439,0.406879916,0.574711881,0.262281751,1,2,0.499226734,2,1,1,2,NaN,NaN,0,1,2,story
131,1,0.505578396,0.383548861,0.557308498,0.250600481,2,1,0.603793042,2,2,2,1,0.869901145,1,0,0,2,story
132,1,0.494916713,0.405268595,0.567722941,0.250195019,1,2,0.708630264,2,2,2,1,0.60196776,1,1,0,2,story
133,1,0.540283304,0.407173821,0.55808149,0.26540545,2,1,1.697673451,2,2,1,2,0.507513579,1,0,0,2,story
134,0,0.508624213,0.394047257,0.569335122,0.271282294,1,2,0.623438702,2,1,1,2,0.640959838,2,1,0,2,story
135,1,0.538610033,0.396162886,0.517785357,0.289187096,1,2,0.52885072,2,2,1,2,0.713998226,1,0,0,2,story
136,1,0.543918723,0.459279944,0.501675882,0.317979151,1,2,0.597805503,2,2,2,1,0.694286269,1,0,0,2,story
137,1,0.586663495,0.48117203,0.490659377,0.336241588,1,2,0.544381737,2,2,2,1,0.777033877,1,1,0,2,story
138,0,0.557176394,0.474327743,0.482391077,0.326281029,2,1,0.52309914,1,2,1,2,0.719701289,1,1,0,2,story
139,1,0.549896715,0.463952164,0.488392182,0.329194125,2,1,0.747836,2,2,1,2,0.583917753,1,1,0,2,story
140,0,0.547996354,0.473343449,0.493381019,0.336768207,1,2,0.630536718,2,1,2,1,0.672303634,2,1,0,2,story
141,1,0.546651668,0.475753939,0.487560444,0.342277256,2,1,0.609953556,2,2,1,2,0.675393986,1,0,0,2,story
142,1,0.537884942,0.491303803,0.501268125,0.320714695,2,1,0.739349661,2,2,2,1,0.721868905,2,0,0,2,story
143,0,0.527551495,0.468373688,0.496677823,0.34719299,2,1,0.585390756,2,1,2,1,1.467436638,2,1,0,2,story
144,0,0.546447662,0.489664151,0.501611605,0.319846032,2,1,0.891782827,1,2,1,2,0.725848544,1,1,0,2,story
145,1,0.571251554,0.52405111,0.46269579,0.365353959,2,1,0.718272585,1,1,2,1,0.563398779,2,1,0,2,story
146,1,0.601775517,0.539007627,0.416851162,0.381418251,1,2,0.518577673,1,1,2,1,0.732754599,2,0,0,2,story
147,0,0.600259782,0.549372308,0.402263462,0.381684504,2,1,0.598372947,2,1,1,2,1.026582152,2,0,0,2,story
148,1,0.625946645,0.57336702,0.45018907,0.34499854,2,1,0.510129002,2,2,2,1,0.778656952,1,0,0,2,story
149,0,0.593915991,0.561593321,0.464680044,0.344485157,2,1,0.600381148,2,1,2,1,0.7229833,2,0,0,2,story
0,1,0.316859983,0.489419432,0.287640823,0.673412446,2,1,1.442192281,2,2,1,2,0.849476357,1,1,0,3,story
1,1,0.341739497,0.515405183,0.253210653,0.726205858,2,1,0.764105715,2,2,1,2,0.618909055,1,0,0,3,story
2,1,0.349449921,0.548200065,0.297290337,0.712553316,1,2,0.908989573,2,2,1,2,0.701196273,2,1,0,3,story
3,1,0.379773084,0.539265635,0.291243829,0.674596812,2,1,0.970746648,2,2,2,1,1.003041235,2,0,0,3,story
4,0,0.383871262,0.531433024,0.297115234,0.677824107,2,1,0.683564826,1,2,2,1,0.484869917,2,0,0,3,story
5,1,0.425815004,0.551048963,0.278115234,0.690102493,2,1,0.722276683,1,1,1,2,1.20200736,2,0,0,3,story
6,1,0.463313438,0.558600403,0.257917735,0.705181923,2,1,0.756254014,2,2,2,1,1.077242903,1,0,0,3,story
7,1,0.480695248,0.593140412,0.271546846,0.690960969,2,1,0.81324462,1,1,2,1,1.013579481,1,0,0,3,story
8,1,0.509930676,0.662842484,0.309500935,0.744670051,1,2,0.891128798,1,1,2,1,0.919025768,2,1,0,3,story
9,1,0.513162554,0.643835154,0.327375718,0.710985875,1,2,0.679371526,1,1,2,1,0.727239633,2,0,0,3,story
10,1,0.509058243,0.619754357,0.322154601,0.701090066,1,2,0.952070719,1,1,1,2,1.320928318,2,1,0,3,story
11,1,0.536559579,0.599657645,0.3637314,0.689008529,2,1,0.767149059,1,1,1,2,0.804858924,2,0,0,3,story
12,0,0.585924373,0.632555692,0.360105623,0.697599151,2,1,0.926191896,1,2,1,2,NaN,NaN,0,1,3,story
13,1,0.574446826,0.639737207,0.39650749,0.709341139,2,1,0.82577781,2,2,2,1,0.712387848,1,0,0,3,story
14,1,0.581372394,0.653105212,0.410594162,0.701311921,1,2,0.979215818,2,2,1,2,1.17215221,2,0,0,3,story
15,1,0.60243542,0.63533804,0.423868077,0.699359829,1,2,0.867824417,1,1,1,2,1.295277015,2,1,0,3,story
16,0,0.561597936,0.622932242,0.439590673,0.741645621,2,1,0.812017819,1,2,1,2,1.31907079,2,0,0,3,story
17,1,0.519152046,0.65711811,0.507413839,0.70242724,2,1,0.82427889,1,1,1,2,1.385963189,2,1,0,3,story
18,1,0.563472096,0.646078632,0.489625308,0.719381436,1,2,0.772102367,1,1,2,1,0.82617499,2,1,0,3,story
19,0,0.563951153,0.651225467,0.508818788,0.737113866,1,2,0.787079815,1,2,1,2,1.399664415,1,1,0,3,story
20,1,0.60468702,0.669545392,0.514337829,0.729703,2,1,1.278314568,1,1,1,2,1.23113776,2,1,0,3,story
21,1,0.576365641,0.642924202,0.528730723,0.749032621,1,2,0.797786516,1,1,1,2,1.06777144,2,1,0,3,story
22,1,0.561694378,0.60721117,0.542560629,0.703302252,2,1,0.838851925,1,1,1,2,0.98834796,2,1,0,3,story
23,1,0.536045566,0.592702352,0.502418877,0.698836003,1,2,0.716439513,1,1,1,2,1.177011194,2,1,0,3,story
24,1,0.544263407,0.596716974,0.485747472,0.73320278,2,1,0.69407354,1,1,1,2,1.042904554,2,0,0,3,story
25,1,0.570804933,0.580705808,0.475910876,0.739625841,2,1,0.744181589,2,2,1,2,1.313977656,1,1,0,3,story
26,1,0.560136774,0.551804627,0.466519139,0.747347206,1,2,0.762667065,2,2,1,2,0.603113438,1,1,0,3,story
27,1,0.56167628,0.570758029,0.455878706,0.734913648,2,1,0.801366567,2,2,2,1,0.659476933,1,0,0,3,story
28,0,0.56824332,0.57279754,0.513219799,0.720424359,2,1,0.714432817,1,2,1,2,0.910282972,1,0,0,3,story
29,0,0.564622192,0.584898021,0.551483085,0.704267895,1,2,0.678305346,1,2,2,1,1.224041545,2,1,0,3,story
30,1,0.536088709,0.618837469,0.51195059,0.698029185,2,1,0.590457599,2,2,2,1,0.580276453,2,0,0,3,story
31,1,0.540664106,0.638075856,0.501453578,0.736922975,1,2,0.882489666,1,1,2,1,1.400183945,2,1,0,3,story
32,1,0.516361312,0.646387031,0.486255778,0.735297273,2,1,0.675757122,1,1,1,2,1.174002505,2,1,0,3,story
33,1,0.447559542,0.635410526,0.49034557,0.697404818,1,2,0.662276786,1,1,1,2,0.720016249,2,1,0,3,story
34,1,0.437005806,0.638709314,0.462674433,0.698668806,2,1,0.784658459,1,1,1,2,0.650250167,2,1,0,3,story
35,1,0.416340857,0.639380996,0.465136312,0.704314495,2,1,0.614476181,1,1,2,1,0.865246962,2,0,0,3,story
36,1,0.427584254,0.596874939,0.473802659,0.686717816,2,1,0.635501142,2,2,2,1,0.588917092,1,1,0,3,story
37,1,0.432746564,0.603313212,0.441470772,0.692652927,1,2,0.845028115,2,2,1,2,0.604392071,1,1,0,3,story
38,1,0.401643463,0.531803651,0.468906255,0.695758477,1,2,0.826686684,2,2,1,2,0.770102601,1,0,0,3,story
39,1,0.387525819,0.538806157,0.485085032,0.679789696,2,1,0.842977421,1,1,2,1,0.659056247,2,0,0,3,story
40,0,0.426816472,0.565847461,0.47622375,0.660669389,2,1,0.734816201,1,2,1,2,1.424910702,2,1,0,3,story
41,1,0.46915642,0.570596305,0.508915069,0.668105957,1,2,1.222390744,2,2,1,2,0.863169448,2,1,0,3,story
42,0,0.470906352,0.550052633,0.464980312,0.667523239,1,2,0.575097736,2,1,1,2,1.347016881,1,0,0,3,story
43,1,0.508483251,0.546710965,0.439242424,0.676939296,1,2,0.635896213,2,2,2,1,0.727799242,2,1,0,3,story
44,1,0.504296853,0.573225409,0.459593668,0.68437317,1,2,0.713324146,2,2,1,2,0.89396421,2,1,0,3,story
45,0,0.484515282,0.554934338,0.449659574,0.696834399,2,1,0.80227514,2,1,2,1,1.34423963,2,1,0,3,story
46,1,0.456760361,0.538542589,0.460033812,0.734982948,1,2,0.623445292,2,2,2,1,0.696521113,2,0,0,3,story
47,1,0.479958703,0.614984771,0.462472149,0.736967703,1,2,0.620463122,1,1,2,1,1.053520549,1,1,0,3,story
48,1,0.476816683,0.645331611,0.455873546,0.740997639,1,2,0.782435694,1,1,1,2,0.731533585,1,1,0,3,story
49,1,0.505540308,0.625375795,0.477400115,0.72470429,2,1,0.812458093,1,1,1,2,0.80512351,1,1,0,3,story
50,1,0.514119912,0.608895516,0.438642506,0.723858107,1,2,1.066130282,1,1,2,1,0.747808048,2,1,0,3,story
51,0,0.515502815,0.585935807,0.38272983,0.73222473,1,2,0.590721281,1,2,2,1,0.954554755,1,0,0,3,story
52,0,0.464948576,0.585425101,0.407307438,0.733064537,1,2,0.653122343,1,2,1,2,0.950349401,2,1,0,3,story
53,1,0.420230597,0.563896408,0.439105045,0.719203633,2,1,0.74103217,2,2,1,2,0.594179284,2,1,0,3,story
54,0,0.44646292,0.589715369,0.410229164,0.748164775,2,1,0.533948552,2,1,1,2,1.274566665,2,1,0,3,story
55,0,0.423543541,0.591206712,0.391775899,0.731966228,1,2,1.187828793,1,2,2,1,1.235200273,2,1,0,3,story
56,1,0.396675784,0.596557263,0.401370893,0.727838926,1,2,0.871751323,2,2,1,2,0.857317813,2,0,0,3,story
57,1,0.399403453,0.598589283,0.345133239,0.700311894,2,1,0.75319078,1,1,1,2,1.092203476,2,1,0,3,story
58,1,0.401362942,0.605362265,0.34859373,0.703981686,1,2,0.621180036,1,1,2,1,0.855044119,2,0,0,3,story
59,1,0.428851791,0.602738106,0.349548364,0.730241321,2,1,0.726188822,2,2,1,2,0.860775214,2,1,0,3,story
60,1,0.417197576,0.590755276,0.361650069,0.711286627,1,2,0.676342044,2,2,2,1,0.698571807,2,1,0,3,story
61,0,0.386433777,0.573188877,0.354471509,0.718770858,2,1,0.586198001,2,1,1,2,0.972956757,2,1,0,3,story
62,1,0.402296607,0.581577757,0.371455541,0.707230477,1,2,0.809317413,2,2,2,1,1.614600338,2,0,0,3,story
63,0,0.421128632,0.583918062,0.384685323,0.72246621,2,1,1.028012991,1,2,2,1,0.934270214,1,0,0,3,story
64,1,0.428980833,0.61343162,0.378839983,0.71632547,1,2,0.786440649,1,1,2,1,0.710953417,2,1,0,3,story
65,0,0.428046546,0.652469879,0.39915219,0.686523788,1,2,0.681491832,1,2,1,2,1.352022322,2,0,0,3,story
66,0,0.47322497,0.655365369,0.484422222,0.674420983,1,2,0.817800143,1,2,2,1,1.497597479,1,1,0,3,story
67,1,0.481490759,0.633592374,0.460997518,0.672281357,2,1,0.696286059,2,2,2,1,0.722021137,1,0,0,3,story
68,1,0.441573983,0.620231543,0.41127836,0.697622178,1,2,0.897534918,1,1,1,2,1.144380602,2,0,0,3,story
69,1,0.442034313,0.654953006,0.353589289,0.736953585,1,2,0.714773343,1,1,1,2,0.685137879,1,1,0,3,story
70,1,0.473208394,0.691818589,0.345825603,0.698159699,1,2,0.737057952,1,1,2,1,0.84722406,1,1,0,3,story
71,1,0.452933966,0.657781729,0.290612299,0.707929101,2,1,0.67360427,1,1,1,2,0.772904563,1,1,0,3,story
72,0,0.489673656,0.659855345,0.287230012,0.701668838,1,2,0.891563045,1,2,2,1,1.113708791,1,0,0,3,story
73,1,0.470028339,0.632183762,0.287877111,0.670536225,2,1,0.838567751,1,1,2,1,0.694263391,1,0,0,3,story
74,0,0.477733866,0.616305376,0.313665267,0.698146497,2,1,0.603068839,2,1,2,1,1.705117754,1,1,0,3,story
75,1,0.466113251,0.614333086,0.338984832,0.708459289,1,2,0.830474366,1,1,1,2,0.892369159,1,0,0,3,story
76,1,0.455298923,0.586515266,0.340150959,0.679513782,1,2,0.843548481,2,2,1,2,0.798113482,2,0,0,3,story
77,1,0.448407457,0.554593735,0.336603009,0.643526678,2,1,0.568314926,2,2,1,2,1.266752933,1,0,0,3,story
78,0,0.435703418,0.560766421,0.354189606,0.649134553,1,2,0.871321596,1,2,1,2,1.375884804,2,1,0,3,story
79,1,0.464841406,0.538519699,0.369993325,0.619087844,1,2,0.863243279,2,2,2,1,1.150873511,2,0,0,3,story
80,1,0.479171769,0.588233827,0.332449957,0.699170965,1,2,0.752165885,1,1,2,1,0.62973931,1,0,0,3,story
81,1,0.508464118,0.555940971,0.374502672,0.705129469,2,1,0.851104858,1,1,1,2,0.877078908,2,1,0,3,story
82,1,0.502224625,0.552499259,0.372707587,0.725571212,2,1,0.7604443,1,1,1,2,0.830135346,2,1,0,3,story
83,1,0.551801256,0.556477981,0.389446652,0.73452416,1,2,0.676450832,1,1,2,1,0.814695625,2,1,0,3,story
84,1,0.507495581,0.550969896,0.382830806,0.727195227,2,1,0.80051073,1,1,1,2,1.023522257,2,1,0,3,story
85,1,0.502538968,0.572705836,0.401572354,0.732640328,1,2,0.737270706,1,1,2,1,0.745102518,2,1,0,3,story
86,1,0.464930775,0.603301233,0.376047473,0.7311189,2,1,0.805198848,1,1,1,2,0.892265193,2,1,0,3,story
87,1,0.476709405,0.647104015,0.36793633,0.696987438,2,1,0.800344083,1,1,2,1,0.644357247,2,1,0,3,story
88,1,0.443337762,0.661310699,0.364593307,0.659816145,1,2,0.791221282,1,1,1,2,0.967213609,2,1,0,3,story
89,1,0.417424523,0.622304856,0.324769051,0.673684075,2,1,0.924277714,1,1,1,2,0.888089974,2,0,0,3,story
90,1,0.405979964,0.67381706,0.345140641,0.672904216,1,2,0.825713923,2,2,1,2,0.544165256,1,0,0,3,story
91,1,0.405625397,0.694361683,0.32707402,0.70726704,2,1,0.675037194,2,2,2,1,1.0403274,2,1,0,3,story
92,1,0.438142298,0.710017453,0.352155251,0.706027756,1,2,0.808177402,2,2,2,1,0.90220586,2,1,0,3,story
93,1,0.43603929,0.716533076,0.355093642,0.719804615,2,1,0.861339644,2,2,1,2,1.273397724,1,1,0,3,story
94,1,0.406085046,0.742158088,0.348093922,0.736030476,1,2,0.855470531,2,2,2,1,0.951434567,1,1,0,3,story
95,1,0.406906543,0.749376113,0.378129903,0.72282771,2,1,0.695342228,2,2,2,1,0.741272949,1,1,0,3,story
96,0,0.397549885,0.748253758,0.346205719,0.691707505,2,1,0.880620084,2,1,1,2,1.397710455,1,0,0,3,story
97,0,0.443185247,0.708261416,0.345659291,0.663364515,2,1,0.651272048,2,1,2,1,1.261967177,1,0,0,3,story
98,1,0.447166829,0.697309586,0.367851868,0.644657634,2,1,0.790174992,1,1,2,1,1.040692939,2,0,0,3,story
99,1,0.46413245,0.700963079,0.385294071,0.633510513,2,1,0.675688414,2,2,2,1,1.052918148,1,0,0,3,story
100,1,0.455395609,0.665367183,0.363085421,0.629639545,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,3,story
101,1,0.405602736,0.63818729,0.361466101,0.619090967,2,1,0.659892797,2,2,1,2,0.54097214,1,1,0,3,story
102,1,0.367299574,0.610822875,0.36354802,0.615310413,2,1,0.634634457,2,2,1,2,0.523474192,1,0,0,3,story
103,1,0.370093732,0.568399479,0.369528085,0.642886546,1,2,0.817343898,2,2,2,1,1.034357334,2,1,0,3,story
104,0,0.387689689,0.5698084,0.387408056,0.615418537,1,2,0.547838123,2,1,2,1,0.90922312,2,0,0,3,story
105,1,0.424945931,0.579990466,0.398940411,0.610946253,1,2,0.66151497,2,2,1,2,1.205245377,1,1,0,3,story
106,1,0.460525011,0.614627655,0.406098744,0.605899694,2,1,0.712911597,2,2,1,2,0.515281361,1,0,0,3,story
107,1,0.431712147,0.62672111,0.394323499,0.581762312,1,2,0.828676807,1,1,2,1,0.653049718,1,1,0,3,story
108,1,0.428507517,0.584532156,0.423154272,0.592411322,1,2,0.600418757,1,1,1,2,0.974330918,1,0,0,3,story
109,1,0.438469611,0.540894326,0.453592241,0.591367327,1,2,0.63713115,1,1,2,1,0.76497903,2,0,0,3,story
110,1,0.457652174,0.512548693,0.444133469,0.564387457,2,1,0.732318905,2,2,1,2,0.811111054,2,1,0,3,story
111,1,0.467372053,0.500590971,0.397368393,0.520999373,2,1,0.619954442,2,2,1,2,0.917475317,2,0,0,3,story
112,1,0.482870899,0.504580514,0.399418719,0.527185546,1,2,0.913690649,2,2,1,2,0.546273207,1,1,0,3,story
113,1,0.466026627,0.460162746,0.416340939,0.597166307,2,1,0.591732313,2,2,2,1,1.038950527,1,1,0,3,story
114,1,0.458823338,0.455118166,0.418545732,0.617056846,2,1,0.727390309,2,2,1,2,0.486848588,1,1,0,3,story
115,1,0.448336074,0.500370375,0.4022112,0.591802244,1,2,0.642598863,2,2,1,2,0.652534709,1,1,0,3,story
116,1,0.415449271,0.503179439,0.43264321,0.581294259,2,1,0.600085162,2,2,2,1,0.689265484,1,0,0,3,story
117,0,0.418866227,0.499874434,0.395627779,0.59681505,2,1,0.824429264,2,1,1,2,1.031599972,1,0,0,3,story
118,0,0.402612442,0.517652037,0.393363644,0.598509503,2,1,0.67600212,1,2,2,1,1.274343062,2,1,0,3,story
119,1,0.399564792,0.538228024,0.409985793,0.604261156,1,2,0.830254379,2,2,2,1,1.06020572,2,0,0,3,story
120,0,0.410786224,0.575869962,0.427129327,0.599452452,1,2,0.580406336,2,1,2,1,1.206238328,1,1,0,3,story
121,1,0.450256958,0.586233034,0.492861555,0.583054698,2,1,0.767957283,1,1,2,1,0.701116415,1,1,0,3,story
122,1,0.486433905,0.611306074,0.508149253,0.531456436,2,1,0.634430442,1,1,1,2,0.821823783,1,1,0,3,story
123,1,0.496692353,0.661282195,0.518465933,0.487534535,1,2,0.854907005,1,1,1,2,0.952669805,1,1,0,3,story
124,1,0.518161656,0.66800274,0.503087869,0.508171988,1,2,0.803906052,1,1,1,2,0.657425636,1,1,0,3,story
125,1,0.516999778,0.660198141,0.528688319,0.519536829,2,1,0.751379962,1,1,2,1,0.780998551,1,0,0,3,story
126,0,0.541591111,0.619734436,0.519050018,0.532191055,2,1,0.712369466,2,1,1,2,0.775661021,1,0,0,3,story
127,0,0.581177421,0.594371677,0.54824207,0.578801585,2,1,0.717039503,2,1,1,2,0.769191014,2,1,0,3,story
128,1,0.604449936,0.602994962,0.566247462,0.521968452,2,1,0.640633151,1,1,2,1,0.786421966,2,1,0,3,story
129,1,0.624488763,0.644598358,0.560137595,0.507017059,2,1,0.677452523,1,1,1,2,1.102274326,2,1,0,3,story
130,0,0.620422899,0.615934625,0.55301502,0.510414762,1,2,0.713178594,1,2,2,1,0.996300313,2,1,0,3,story
131,1,0.616164529,0.6426556,0.535463286,0.529297304,2,1,0.684004196,2,2,2,1,1.150023701,2,1,0,3,story
132,1,0.55470371,0.638854787,0.55006454,0.545988641,1,2,0.926679783,2,2,2,1,0.61856672,2,0,0,3,story
133,0,0.569723478,0.647732945,0.525982706,0.522322655,2,1,0.719221887,1,2,2,1,1.478844102,1,1,0,3,story
